id,cpu_request,mem_request,inter_arrival_us,life_time_us
instance_12183,64.0,320.0,153000000,8759000000
instance_12184,64.0,320.0,211000000,17317000000
instance_12185,64.0,320.0,59000000,8321000000
instance_12187,48.0,240.0,559000000,703277000000
instance_12188,64.0,320.0,5000000,6995000000
instance_12189,64.0,320.0,516000000,62702000000
instance_12191,64.0,320.0,29000000,16054000000
instance_12192,64.0,320.0,96000000,630493000000
instance_12193,64.0,320.0,55000000,15771000000
instance_12194,8.0,40.0,29000000,13917000000
instance_12195,64.0,320.0,1847000000,4320000000
instance_12196,64.0,320.0,0,4966000000
instance_12197,64.0,320.0,0,5342000000
instance_12198,64.0,320.0,87000000,26342000000
instance_12200,64.0,320.0,307000000,4738000000
instance_12199,64.0,320.0,1000000,4396000000
instance_12201,192.0,960.0,334000000,264107000000
instance_12204,64.0,320.0,52000000,6166000000
instance_12209,8.0,40.0,188000000,2596000000
instance_12210,8.0,16.0,4000000,1450636000000
instance_12211,64.0,320.0,175000000,20686000000
instance_12212,64.0,320.0,139000000,12224000000
instance_12213,64.0,320.0,270000000,6694000000
instance_12214,64.0,320.0,513000000,18347000000
instance_12215,64.0,320.0,1032000000,505000000
instance_12217,8.0,40.0,148000000,256214000000
instance_12218,8.0,40.0,9000000,5000000
instance_12219,8.0,40.0,144000000,1072000000
instance_12220,64.0,320.0,409000000,3777000000
instance_12221,64.0,320.0,2000000,3897000000
instance_12222,64.0,320.0,0,3918000000
instance_12223,64.0,320.0,0,51830000000
instance_12224,64.0,320.0,0,87096000000
instance_12226,8.0,40.0,267000000,3122000000
instance_12228,64.0,320.0,149000000,3510000000
instance_12229,64.0,320.0,2000000,3538000000
instance_12230,64.0,320.0,0,3608000000
instance_12231,64.0,320.0,0,3594000000
instance_12227,192.0,960.0,116000000,574395000000
instance_12232,64.0,320.0,366000000,15890000000
instance_12233,64.0,320.0,87000000,2641000000
instance_12234,64.0,320.0,209000000,5826000000
instance_12236,64.0,320.0,1410000000,6980000000
instance_12237,192.0,960.0,6000000,251997000000
instance_12238,64.0,320.0,334000000,6029000000
instance_12239,64.0,320.0,0,6190000000
instance_12240,64.0,320.0,0,6215000000
instance_12241,64.0,320.0,0,16011000000
instance_12242,64.0,320.0,0,22918000000
instance_12243,64.0,320.0,1000000,5888000000
instance_12244,64.0,320.0,88000000,5600000000
instance_12245,64.0,320.0,0,15972000000
instance_12246,8.0,40.0,1000000,27551000000
instance_12247,8.0,40.0,49000000,19639000000
instance_12248,64.0,320.0,310000000,18754000000
instance_12249,64.0,320.0,149000000,5457000000
instance_12250,64.0,320.0,0,5494000000
instance_12251,64.0,320.0,0,5483000000
instance_12252,64.0,320.0,0,5483000000
instance_12253,64.0,320.0,0,5816000000
instance_12254,64.0,320.0,0,6140000000
instance_12255,64.0,320.0,0,6366000000
instance_12256,64.0,320.0,0,6454000000
instance_12257,64.0,320.0,0,6492000000
instance_12258,64.0,320.0,0,20575000000
instance_12260,64.0,320.0,121000000,18852000000
instance_12261,64.0,320.0,5000000,111354000000
instance_12262,64.0,320.0,0,116092000000
instance_12263,64.0,320.0,0,292864000000
instance_12264,96.0,480.0,0,610011000000
instance_12266,8.0,40.0,16000000,2503000000
instance_12267,64.0,320.0,88000000,4991000000
instance_12268,64.0,320.0,0,5002000000
instance_12269,64.0,320.0,0,5049000000
instance_12270,64.0,320.0,0,259763000000
instance_12271,8.0,40.0,25000000,2692000000
instance_12273,8.0,40.0,0,353586000000
instance_12274,8.0,40.0,0,353597000000
instance_12275,8.0,40.0,0,353695000000
instance_12276,64.0,320.0,145000000,4856000000
instance_12277,64.0,320.0,0,4862000000
instance_12278,64.0,320.0,0,4948000000
instance_12279,64.0,320.0,0,5107000000
instance_12281,64.0,320.0,0,79636000000
instance_12282,64.0,320.0,0,5001000000
instance_12283,64.0,320.0,0,5131000000
instance_12284,64.0,320.0,0,5346000000
instance_12285,64.0,320.0,0,11945000000
instance_12286,64.0,320.0,0,259937000000
instance_12288,64.0,320.0,120000000,6109000000
instance_12289,64.0,320.0,0,6088000000
instance_12292,64.0,320.0,0,31411000000
instance_12294,64.0,320.0,0,57558000000
instance_12296,64.0,320.0,0,6199000000
instance_12297,64.0,320.0,0,6221000000
instance_12287,64.0,320.0,1000000,6044000000
instance_12290,64.0,320.0,0,6236000000
instance_12295,64.0,320.0,0,4853000000
instance_12299,12.0,120.0,63000000,235838000000
instance_12300,8.0,40.0,1000000,2395000000
instance_12301,8.0,40.0,0,353257000000
instance_12302,8.0,40.0,0,353257000000
instance_12303,8.0,40.0,0,353257000000
instance_12304,64.0,320.0,46000000,6009000000
instance_12305,64.0,320.0,930000000,4684000000
instance_12306,96.0,480.0,158000000,104385000000
instance_12308,8.0,40.0,576000000,233436000000
instance_12309,64.0,320.0,287000000,12193000000
instance_12310,8.0,40.0,195000000,2502000000
instance_12311,8.0,40.0,0,232949000000
instance_12312,8.0,40.0,674000000,11000000
instance_12313,8.0,40.0,539000000,29621000000
instance_12317,48.0,200.0,520000000,4907000000
instance_12315,64.0,320.0,1000000,8683000000
instance_12327,64.0,320.0,97000000,15892000000
instance_12328,64.0,320.0,0,17620000000
instance_12330,64.0,320.0,0,604592000000
instance_12320,64.0,320.0,1000000,7576000000
instance_12321,64.0,320.0,0,7624000000
instance_12322,64.0,320.0,0,7853000000
instance_12323,64.0,320.0,0,7853000000
instance_12324,64.0,320.0,0,8180000000
instance_12325,64.0,320.0,0,9843000000
instance_12326,64.0,320.0,0,10996000000
instance_12329,64.0,320.0,0,79649000000
instance_12332,64.0,320.0,3000000,8064000000
instance_12333,64.0,320.0,0,13554000000
instance_12334,64.0,320.0,0,7576000000
instance_12335,64.0,320.0,0,8266000000
instance_12336,64.0,320.0,0,8928000000
instance_12337,64.0,320.0,57000000,20270000000
instance_12338,64.0,320.0,28000000,7470000000
instance_12339,64.0,320.0,0,7493000000
instance_12340,64.0,320.0,0,13653000000
instance_12346,64.0,320.0,0,134000000
instance_12342,64.0,320.0,125000000,121000000
instance_12341,8.0,40.0,140000000,231694000000
instance_12343,64.0,320.0,275000000,7203000000
instance_12344,64.0,320.0,0,25738000000
instance_12345,96.0,480.0,112000000,86101000000
instance_12348,96.0,480.0,18000000,605280000000
instance_12347,64.0,320.0,1000000,67544000000
instance_12349,192.0,960.0,38000000,378056000000
instance_12350,64.0,320.0,44000000,22299000000
instance_12351,64.0,320.0,89000000,41839000000
instance_12352,64.0,320.0,60000000,19235000000
instance_12353,64.0,320.0,30000000,7327000000
instance_12354,64.0,320.0,61000000,7114000000
instance_12355,64.0,320.0,239000000,12919000000
instance_12358,64.0,320.0,34000000,13430000000
instance_12359,64.0,320.0,1000000,19097000000
instance_12360,64.0,320.0,0,25463000000
instance_12361,64.0,320.0,0,47298000000
instance_12362,64.0,320.0,25000000,18892000000
instance_12363,64.0,320.0,30000000,6748000000
instance_12364,64.0,320.0,0,7267000000
instance_12366,64.0,320.0,30000000,2831000000
instance_12365,64.0,320.0,30000000,12208000000
instance_12367,64.0,320.0,270000000,13629000000
instance_12368,64.0,320.0,869000000,18959000000
instance_12372,64.0,320.0,1023000000,4293000000
instance_12373,64.0,320.0,0,24553000000
instance_12370,48.0,240.0,9000000,321344000000
instance_12374,64.0,320.0,750000000,56194000000
instance_12375,64.0,320.0,7000000,56199000000
instance_12376,48.0,200.0,187000000,40969000000
instance_12377,96.0,480.0,37000000,9850000000
instance_12379,8.0,40.0,1299000000,5000000
instance_12380,64.0,320.0,1041000000,6575000000
instance_12381,64.0,320.0,0,6873000000
instance_12382,64.0,320.0,0,6940000000
instance_12383,64.0,320.0,0,6923000000
instance_12384,64.0,320.0,0,8883000000
instance_12385,64.0,320.0,0,19447000000
instance_12386,64.0,320.0,0,28862000000
instance_12388,64.0,320.0,0,109040000000
instance_12389,96.0,480.0,0,570480000000
instance_12390,64.0,320.0,1000000,6598000000
instance_12391,64.0,320.0,0,6767000000
instance_12392,64.0,320.0,0,6843000000
instance_12393,64.0,320.0,1000000,6939000000
instance_12394,64.0,320.0,0,14414000000
instance_12395,64.0,320.0,87000000,6812000000
instance_12396,64.0,420.0,242000000,6761000000
instance_12397,64.0,320.0,150000000,12380000000
instance_12398,64.0,320.0,212000000,7005000000
instance_12399,64.0,320.0,23000000,7031000000
instance_12400,64.0,320.0,95000000,51862000000
instance_12401,64.0,320.0,30000000,45306000000
instance_12403,64.0,320.0,241000000,50677000000
instance_12405,192.0,960.0,626000000,566719000000
instance_12406,8.0,40.0,71000000,5723000000
instance_12407,8.0,40.0,0,5840000000
instance_12408,8.0,40.0,0,5900000000
instance_12409,8.0,40.0,0,6320000000
instance_12410,16.0,80.0,0,11446000000
instance_12411,8.0,40.0,0,60996000000
instance_12412,8.0,40.0,0,158834000000
instance_12413,8.0,40.0,0,273359000000
instance_12414,8.0,40.0,0,273434000000
instance_12417,8.0,40.0,0,89893000000
instance_12418,8.0,40.0,0,280892000000
instance_12422,8.0,40.0,1000000,599279000000
instance_12423,8.0,40.0,2000000,11228000000
instance_12424,8.0,40.0,0,11758000000
instance_12425,8.0,40.0,0,22431000000
instance_12426,64.0,320.0,199000000,4869000000
instance_12428,64.0,320.0,150000000,12233000000
instance_12429,64.0,320.0,390000000,10719000000
instance_12430,192.0,937.5,325000000,246095000000
instance_12431,64.0,320.0,155000000,11051000000
instance_12432,64.0,320.0,120000000,3922000000
instance_12433,64.0,320.0,1000000,10075000000
instance_12435,96.0,480.0,1906000000,408171000000
instance_12441,64.0,320.0,803000000,89545000000
instance_12442,64.0,420.0,0,110409000000
instance_12436,64.0,320.0,1000000,6741000000
instance_12437,64.0,320.0,0,6747000000
instance_12438,64.0,320.0,0,6966000000
instance_12439,64.0,320.0,0,9286000000
instance_12443,64.0,320.0,0,6757000000
instance_12444,64.0,320.0,0,7216000000
instance_12445,64.0,320.0,0,9493000000
instance_12446,64.0,320.0,0,9587000000
instance_12448,64.0,320.0,0,7186000000
instance_12451,64.0,320.0,258000000,6494000000
instance_12452,64.0,320.0,131000000,7078000000
instance_12453,64.0,320.0,90000000,6922000000
instance_12455,64.0,320.0,211000000,39463000000
instance_12456,64.0,320.0,120000000,45074000000
instance_12457,64.0,320.0,210000000,54172000000
instance_12459,64.0,320.0,150000000,50507000000
instance_12460,64.0,320.0,30000000,6325000000
instance_12462,8.0,40.0,258000000,306234000000
instance_12464,8.0,40.0,1000000,11258000000
instance_12466,8.0,40.0,1000000,33412000000
instance_12467,8.0,40.0,0,268114000000
instance_12468,64.0,320.0,13000000,28978000000
instance_12469,64.0,320.0,177000000,5720000000
instance_12473,64.0,320.0,570000000,562136000000
instance_12474,96.0,480.0,0,590936000000
instance_12475,64.0,320.0,90000000,4250000000
instance_12476,64.0,320.0,1621000000,5102000000
instance_12481,64.0,320.0,2198000000,7918000000
instance_12486,64.0,320.0,0,83809000000
instance_12479,64.0,320.0,1000000,7495000000
instance_12482,64.0,320.0,0,7358000000
instance_12483,64.0,320.0,0,7394000000
instance_12485,64.0,320.0,0,7990000000
instance_12484,64.0,320.0,1000000,7586000000
instance_12490,64.0,320.0,658000000,33594000000
instance_12491,64.0,320.0,89000000,7760000000
instance_12494,64.0,320.0,91000000,7220000000
instance_12495,64.0,320.0,0,14041000000
instance_12498,16.0,80.0,5000000,178934000000
instance_12496,8.0,40.0,1000000,6005000000
instance_12497,8.0,40.0,0,89829000000
instance_12499,8.0,40.0,0,351101000000
instance_12500,64.0,320.0,57000000,51104000000
instance_12502,64.0,320.0,87000000,22525000000
instance_12503,96.0,480.0,211000000,645292000000
instance_12504,64.0,320.0,60000000,21838000000
instance_12505,64.0,320.0,269000000,21517000000
instance_12506,8.0,40.0,58000000,5000000
instance_12507,64.0,320.0,123000000,5867000000
instance_12508,64.0,320.0,0,22150000000
instance_12509,8.0,40.0,652000000,14019000000
instance_12510,64.0,320.0,187000000,5147000000
instance_12511,64.0,320.0,0,22475000000
instance_12512,64.0,320.0,0,57854000000
instance_12513,96.0,480.0,212000000,590701000000
instance_12514,192.0,960.0,353000000,380680000000
instance_12515,64.0,320.0,485000000,30918000000
instance_12516,8.0,40.0,2766000000,5566000000
instance_12517,8.0,40.0,2000000,5909000000
instance_12519,48.0,200.0,399000000,313000000
instance_12520,48.0,200.0,0,509000000
instance_12521,64.0,320.0,0,7450000000
instance_12522,64.0,320.0,0,7450000000
instance_12524,64.0,320.0,0,7563000000
instance_12526,64.0,320.0,0,7677000000
instance_12527,64.0,320.0,0,7651000000
instance_12532,64.0,320.0,0,77393000000
instance_12534,96.0,480.0,0,579013000000
instance_12523,64.0,320.0,1000000,7503000000
instance_12525,64.0,320.0,0,7526000000
instance_12528,64.0,320.0,0,7810000000
instance_12529,64.0,320.0,0,8148000000
instance_12530,64.0,320.0,0,9251000000
instance_12531,64.0,320.0,0,28030000000
instance_12533,64.0,320.0,0,114698000000
instance_12535,48.0,200.0,273000000,84801000000
instance_12536,48.0,200.0,41000000,40204000000
instance_12537,64.0,320.0,15000000,37595000000
instance_12538,64.0,320.0,59000000,40712000000
instance_12539,192.0,960.0,72000000,531515000000
instance_12540,64.0,320.0,49000000,32713000000
instance_12541,64.0,320.0,26000000,7001000000
instance_12542,64.0,480.0,5000000,7090000000
instance_12543,64.0,320.0,269000000,22500000000
instance_12544,64.0,320.0,150000000,15599000000
instance_12545,64.0,320.0,120000000,7105000000
instance_12546,8.0,40.0,7000000,836000000
instance_12547,64.0,320.0,173000000,43980000000
instance_12548,64.0,320.0,90000000,21026000000
instance_12549,8.0,40.0,4000000,7000000
instance_12550,64.0,320.0,326000000,24901000000
instance_12551,64.0,320.0,33000000,31384000000
instance_12552,64.0,320.0,117000000,6634000000
instance_12554,8.0,40.0,181000000,14365000000
instance_12556,64.0,320.0,421000000,46494000000
instance_12557,96.0,600.0,127000000,1414642000000
instance_12559,192.0,960.0,1788000000,126000000
instance_12560,8.0,40.0,774000000,340024000000
instance_12561,8.0,40.0,0,630705000000
instance_12562,8.0,40.0,0,258652000000
instance_12563,8.0,40.0,1000000,258603000000
instance_12565,64.0,320.0,1771000000,8569000000
instance_12566,64.0,320.0,0,8635000000
instance_12567,64.0,320.0,0,8984000000
instance_12568,64.0,320.0,0,11964000000
instance_12569,64.0,320.0,0,15069000000
instance_12570,64.0,320.0,1000000,8568000000
instance_12571,64.0,320.0,0,12128000000
instance_12572,64.0,320.0,0,123334000000
instance_12574,64.0,320.0,0,8756000000
instance_12573,64.0,480.0,1000000,8550000000
instance_12575,64.0,320.0,0,17360000000
instance_12577,64.0,320.0,86000000,8996000000
instance_12578,64.0,320.0,9000000,9092000000
instance_12580,64.0,320.0,1000000,8757000000
instance_12584,64.0,320.0,293000000,8410000000
instance_12585,64.0,320.0,149000000,1767000000
instance_12587,64.0,320.0,120000000,14611000000
instance_12588,64.0,320.0,1000000,23417000000
instance_12589,64.0,320.0,119000000,8132000000
instance_12590,96.0,480.0,30000000,544691000000
instance_12591,64.0,320.0,0,8380000000
instance_12594,64.0,320.0,120000000,20879000000
instance_12595,96.0,480.0,60000000,9531000000
instance_12597,64.0,320.0,150000000,821018000000
instance_12598,64.0,320.0,121000000,14725000000
instance_12600,96.0,480.0,119000000,43921000000
instance_12601,64.0,320.0,90000000,19023000000
instance_12602,64.0,320.0,415000000,8402000000
instance_12604,48.0,240.0,186000000,337375000000
instance_12603,64.0,320.0,3000000,14784000000
instance_12605,8.0,40.0,4000000,15288000000
instance_12606,8.0,40.0,50000000,7000000
instance_12608,64.0,320.0,182000000,569810000000
instance_12609,48.0,200.0,1000000,7186000000
instance_12610,64.0,320.0,269000000,40232000000
instance_12612,64.0,320.0,121000000,12793000000
instance_12613,48.0,200.0,630000000,6186000000
instance_12614,96.0,480.0,1440000000,368151000000
instance_12615,96.0,480.0,872000000,122000000
instance_12616,192.0,960.0,182000000,7761000000
instance_12618,64.0,320.0,2172000000,6887000000
instance_12619,64.0,320.0,0,25734000000
instance_12620,64.0,320.0,0,88741000000
instance_12624,64.0,320.0,1000000,7195000000
instance_12625,64.0,320.0,0,7309000000
instance_12626,64.0,320.0,0,7335000000
instance_12627,64.0,420.0,0,7791000000
instance_12628,64.0,480.0,0,11815000000
instance_12630,64.0,320.0,0,83451000000
instance_12631,96.0,480.0,0,608901000000
instance_12629,64.0,320.0,1000000,13986000000
instance_12632,64.0,320.0,332000000,17319000000
instance_12633,64.0,320.0,27000000,12544000000
instance_12634,64.0,320.0,227000000,90020000000
instance_12635,8.0,40.0,34000000,5000000
instance_12636,64.0,320.0,69000000,13683000000
instance_12637,64.0,320.0,41000000,12099000000
instance_12638,64.0,320.0,49000000,33470000000
instance_12639,64.0,320.0,30000000,33440000000
instance_12640,64.0,320.0,61000000,451000000
instance_12641,64.0,320.0,89000000,30940000000
instance_12642,64.0,320.0,1000000,362000000
instance_12644,64.0,500.0,89000000,5925000000
instance_12645,64.0,320.0,180000000,11470000000
instance_12646,48.0,200.0,55000000,88641000000
instance_12647,48.0,200.0,0,89116000000
instance_12648,64.0,320.0,39000000,26452000000
instance_12649,64.0,320.0,1000000,5984000000
instance_12651,64.0,320.0,88000000,7637000000
instance_12653,96.0,480.0,296000000,237501000000
instance_12654,64.0,320.0,61000000,24241000000
instance_12655,64.0,320.0,31000000,550007000000
instance_12656,64.0,320.0,59000000,5837000000
instance_12657,64.0,320.0,0,39601000000
instance_12658,64.0,320.0,780000000,4340000000
instance_12659,64.0,320.0,61000000,80481000000
